POC,frameWidth,frameHeight,puX,puY,puWidth,puHeight,biPred,nCP,LT_X,LT_Y,RT_X,RT_Y,LB_X,LB_Y,subX,subY,mv_X,mv_Y
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,84,8,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,84,8,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,84,8,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,84,8,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,84,8,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,84,8,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,84,7,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,84,7,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,84,7,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,84,7,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,84,7,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,84,7,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,84,7,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,84,7,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,84,6,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,84,6,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,84,6,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,84,6,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,84,6,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,84,6,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,84,6,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,84,6,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,84,5,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,84,5,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,84,5,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,88,8,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,88,8,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,88,8,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,88,8,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,88,8,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,88,8,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,88,7,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,88,7,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,88,7,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,88,7,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,88,7,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,88,7,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,88,7,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,88,7,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,88,6,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,88,6,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,88,6,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,88,6,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,88,6,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,88,6,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,88,6,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,88,6,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,88,5,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,88,5,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,88,5,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,88,5,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,88,5,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,88,5,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,88,5,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,88,5,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,88,4,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,88,4,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,92,7,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,92,7,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,92,7,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,92,7,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,92,7,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,92,7,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,92,7,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,92,6,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,92,6,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,92,6,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,92,6,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,92,6,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,92,6,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,92,6,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,92,6,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,92,5,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,92,5,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,92,5,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,92,5,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,92,5,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,92,5,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,92,5,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,92,5,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,92,4,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,92,4,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,92,4,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,92,4,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,92,4,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,92,4,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,92,4,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,92,4,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,92,3,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,96,6,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,96,6,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,96,6,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,96,6,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,96,6,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,96,6,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,96,6,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,96,6,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,96,5,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,96,5,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,96,5,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,96,5,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,96,5,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,96,5,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,96,5,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,96,5,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,96,4,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,96,4,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,96,4,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,96,4,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,96,4,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,96,4,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,96,4,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,96,4,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,96,3,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,96,3,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,96,3,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,96,3,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,96,3,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,96,3,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,96,3,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,96,3,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,100,6,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,100,5,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,100,5,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,100,5,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,100,5,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,100,5,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,100,5,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,100,5,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,100,5,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,100,4,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,100,4,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,100,4,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,100,4,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,100,4,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,100,4,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,100,4,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,100,4,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,100,3,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,100,3,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,100,3,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,100,3,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,100,3,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,100,3,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,100,3,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,100,3,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,100,2,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,100,2,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,100,2,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,100,2,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,100,2,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,100,2,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,100,2,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,104,5,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,104,5,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,104,4,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,104,4,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,104,4,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,104,4,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,104,4,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,104,4,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,104,4,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,104,4,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,104,3,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,104,3,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,104,3,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,104,3,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,104,3,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,104,3,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,104,3,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,104,3,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,104,2,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,104,2,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,104,2,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,104,2,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,104,2,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,104,2,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,104,2,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,104,2,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,104,1,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,104,1,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,104,1,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,104,1,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,104,1,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,104,1,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,108,4,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,108,4,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,108,4,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,108,3,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,108,3,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,108,3,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,108,3,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,108,3,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,108,3,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,108,3,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,108,3,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,108,2,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,108,2,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,108,2,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,108,2,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,108,2,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,108,2,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,108,2,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,108,2,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,108,1,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,108,1,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,108,1,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,108,1,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,108,1,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,108,1,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,108,1,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,108,1,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,108,0,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,108,0,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,108,0,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,108,0,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,108,0,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,112,3,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,112,3,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,112,3,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,112,3,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,112,2,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,112,2,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,112,2,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,112,2,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,112,2,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,112,2,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,112,2,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,112,2,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,112,1,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,112,1,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,112,1,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,112,1,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,112,1,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,112,1,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,112,1,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,112,1,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,112,0,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,112,0,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,112,0,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,112,0,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,112,0,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,112,0,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,112,0,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,112,0,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,112,0,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,112,-1,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,112,-1,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,112,-1,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,116,2,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,116,2,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,116,2,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,116,2,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,116,2,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,116,1,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,116,1,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,116,1,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,116,1,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,116,1,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,116,1,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,116,1,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,116,1,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,116,0,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,116,0,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,116,0,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,116,0,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,116,0,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,116,0,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,116,0,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,116,0,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,116,0,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,116,-1,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,116,-1,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,116,-1,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,116,-1,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,116,-1,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,116,-1,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,116,-1,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,116,-1,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,116,-2,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,116,-2,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,120,1,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,120,1,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,120,1,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,120,1,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,120,1,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,120,1,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,120,0,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,120,0,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,120,0,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,120,0,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,120,0,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,120,0,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,120,0,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,120,0,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,120,0,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,120,-1,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,120,-1,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,120,-1,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,120,-1,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,120,-1,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,120,-1,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,120,-1,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,120,-1,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,120,-2,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,120,-2,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,120,-2,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,120,-2,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,120,-2,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,120,-2,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,120,-2,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,120,-2,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,120,-3,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,124,0,8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,124,0,7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,124,0,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,124,0,6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,124,0,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,124,0,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,124,0,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,124,0,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,124,-1,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,124,-1,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,124,-1,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,124,-1,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,124,-1,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,124,-1,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,124,-1,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,124,-1,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,124,-2,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,124,-2,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,124,-2,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,124,-2,-4
